Index,Date,Customer_ID,Transaction_ID,SKU_Category,SKU,Quantity,Sales_Amount,Operational_Cost,Customer_Age
48862,8/11/2022,21646,54371,Sunglasses,BW8YX,1,1770.6,1434.2,25
48863,8/11/2022,19612,54373,Shorts,WLLET,1,37,28,23
48864,8/11/2022,19612,54373,Shorts,F7FQ5,2,48.6,19.2,23
48865,8/11/2022,19612,54373,Shorts,0M003,2,95.2,39.9,23
48866,8/11/2022,10322,54374,Dresses,J8DD7,2,76.7,25.5,38
48867,8/11/2022,12819,54375,T-shirt,UQC6F,1,17.7,11.6,31
48868,8/11/2022,12819,54375,T-shirt,TM13J,1,30,21,31
48869,8/11/2022,12819,54375,Hoodie,XQBTK,1,24.3,16.2,31
48870,8/11/2022,19633,54377,Hoodie,WKOLQ,1,18.8,13.6,32
48871,8/11/2022,17339,54379,T-shirt,COWU2,1,45.7,30.7,45
48872,8/11/2022,9860,54380,Hoodie,F90L2,1,25,18.2,39
48873,8/11/2022,16895,54381,T-shirt,JE62Y,1,54,33,57
48874,8/11/2022,16895,54381,Hat,PWG2Z,2,100,42.1,57
48875,8/11/2022,16751,54382,Cargo pants,JOSU8,1,95,69.6,46
48876,8/11/2022,17398,54384,Skirt,51OBI,1,67.5,48.8,46
48877,8/11/2022,12253,54385,Shoes,QWSWG,1,53.8,33.4,33
48878,8/11/2022,13246,54386,T-shirt,ZUV4D,1,51.8,36.8,56
48879,8/11/2022,13367,54387,Hoodie,YMGY0,1,196.3,140,44
48880,8/11/2022,13367,54387,Dresses,U6L1W,2,198.8,70.2,44
48881,8/11/2022,15823,54388,Dresses,6SW9R,2,195.3,74.7,56
48882,8/11/2022,15823,54388,Hat,PWG2Z,1,50.1,42.2,56
48883,8/11/2022,16768,54389,T-shirt,M6J9W,1,74.3,52.4,44
48884,8/11/2022,13282,54391,Hoodie,DLFQW,1,44.9,29.5,34
48885,8/11/2022,13528,54392,Trench coat,ZE55T,1,213.4,124.4,30
48886,8/11/2022,16898,54395,Dress shirt,2IUD5,3,62.5,16.8,25
48887,17/07/2022,11555,35116,Shoes,ECUP5,1,124.8,84.6,39
48888,17/07/2022,11555,35116,T-shirt,4A2M0,1,72.3,49.2,39
48889,8/11/2022,12291,54399,Cargo pants,IPVE6,2,90,28.2,34
48890,8/11/2022,12291,54399,Hoodie,KS95Q,1,78.6,50.6,34
48891,8/11/2022,16670,54400,Crop Top,11H2S,1,224.8,173.8,24
48892,8/11/2022,17168,54401,Skirt,549KK,1,56.6,41.7,56
48893,8/11/2022,17168,54401,Sunglasses,CAJD4,1,73.2,56.5,56
48894,8/11/2022,17168,54401,T-shirt,QGK3S,1,56.9,38.5,56
48895,8/11/2022,17168,54401,Hat,MAG1S,2,55,22.3,56
48896,8/11/2022,17168,54401,Hat,8KQ9S,2,127.7,49.9,56
48897,8/11/2022,17168,54401,Sunglasses,N0O1G,2,53.7,21.2,56
48898,8/11/2022,12258,54403,Trench coat,AODV3,3,131,23.7,49
48899,8/11/2022,20344,54404,Hoodie,ZKKMF,1,87.3,62.9,41
48900,8/11/2022,13427,54405,Sunglasses,VU316,2,62.3,25.9,41
48901,8/11/2022,13427,54405,Dress shirt,2IUD5,2,41.7,16.8,41
48902,8/11/2022,13427,54405,Dresses,5W5FN,2,136.1,51.7,41
48903,8/11/2022,15897,54406,Blazer,H5Y5T,1,31.9,19.8,54
48904,8/11/2022,13661,54407,Shorts,2SVKS,4,88.3,16.7,31
48905,8/11/2022,20341,54408,Trench coat,YK0F8,1,95.1,54,53
48906,8/11/2022,22189,54409,Cargo pants,1MR3E,1,103.7,76.9,54
48907,8/11/2022,22109,54410,Jeans,K38PQ,1,81.8,48.3,47
48908,8/11/2022,22109,54410,Bomber jacket,NBRSF,2,183.6,64.1,47
48909,8/11/2022,10215,54415,T-shirt,UNJKW,1,21.1,14.7,48
48910,8/11/2022,19680,54416,Hoodie,F90L2,1,24.9,18.2,57
48911,8/11/2022,13191,54417,Dresses,5XHNO,1,173.8,124.8,29
48912,8/11/2022,13191,54417,Dress shirt,VHWMQ,1,22.2,17.2,29
48913,8/11/2022,22351,54418,Bomber jacket,4L6WG,1,34.6,23.2,26
48914,8/11/2022,22351,54418,Bomber jacket,AKNS2,1,69.2,47.6,26
48915,8/11/2022,12284,54419,Skirt,WHCNY,1,58.7,45.6,52
48916,8/11/2022,10973,54420,Hoodie,UN0SI,1,21.9,15.1,55
48917,8/11/2022,13245,54421,Dress shirt,6TXTJ,2,25.9,10.5,55
48918,8/11/2022,13245,54421,Dresses,CYAX0,3,110.4,26.5,55
48919,8/11/2022,12466,54425,Hoodie,TA0AW,1,250.1,176.1,40
48920,8/11/2022,17141,54426,Sunglasses,VU316,1,31,25.8,37
48921,8/11/2022,17141,54426,Dress shirt,W53F2,2,24.3,9.9,37
48922,8/11/2022,17141,54426,Dresses,J8DD7,2,76.7,25.5,37
48923,8/11/2022,15743,54430,Jeans,Y6DHV,1,62.7,41.4,38
48924,8/11/2022,10574,54431,Jeans,FV49E,1,73.7,48.7,32
48925,8/11/2022,10574,54431,Jeans,1LRSF,1,81.8,47.9,32
48926,8/11/2022,22408,54433,Hoodie,K0NDO,1,42.3,30.7,32
48927,8/11/2022,22408,54433,Crop Top,L6L4O,1,96.3,82.3,32
48928,8/11/2022,16677,54434,Jeans,1LRSF,1,81.8,47.9,27
48929,8/11/2022,16677,54434,T-shirt,UNJKW,1,21.1,14.7,27
48930,8/11/2022,17589,54435,Hat,ER84H,3,254.8,63.4,42
48931,8/11/2022,13255,54436,T-shirt,UNJKW,1,21.1,14.7,35
48932,8/11/2022,9761,54440,Crop Top,11H2S,1,224.8,173.8,49
48933,17/07/2022,5188,35118,T-shirt,COWU2,1,45.7,30.7,34
48934,8/11/2022,17979,54441,Shoes,T0OVZ,1,126.2,79.6,50
48935,8/11/2022,5405,54442,Crop Top,K885N,2,161.1,62.1,46
48936,8/11/2022,17443,54443,T-shirt,TL4WZ,1,40,27.2,30
48937,8/11/2022,17443,54443,Hat,FI2NX,2,138.3,58.3,30
48938,8/11/2022,17443,54443,Sunglasses,MM77N,1,26.8,22.6,30
48939,8/11/2022,16476,54444,Hoodie,Y1JBL,1,68.1,46.9,37
48940,8/11/2022,16476,54444,Hoodie,B4KFE,1,56.2,35.9,37
48941,8/11/2022,16476,54444,Blazer,OIMDB,1,53.7,33.9,37
48942,8/11/2022,21871,54449,Blazer,RBNO8,1,86.5,60.6,26
48943,8/11/2022,21871,54449,Hoodie,F90L2,1,24.9,18.2,26
48944,8/11/2022,21871,54449,Hoodie,XQBTK,1,24.3,16.2,26
48945,8/11/2022,9759,54450,Trench coat,0D3EZ,1,56.4,34.4,25
48946,8/11/2022,10502,54451,Blazer,AEOFD,1,190.2,121.7,43
48947,8/11/2022,10502,54451,Blazer,RBNO8,1,86.5,60.6,43
48948,17/07/2022,18805,35119,T-shirt,M6J9W,1,64.8,45.7,27
48949,8/11/2022,22008,54454,Blazer,CVEB3,1,100,66.2,57
48950,8/11/2022,11813,54455,Hat,5TQSJ,1,125,103.1,49
48951,8/11/2022,11813,54455,Hat,PWG2Z,1,50.1,42.2,49
48952,8/11/2022,18965,54456,Hoodie,UN0SI,1,21.9,15.1,37
48953,8/11/2022,18965,54456,Shoes,OE0WZ,1,225,144.7,37
48954,8/11/2022,18196,54458,Hoodie,KV45X,2,42.6,14.5,55
48955,8/11/2022,18196,54458,Hoodie,DUWYY,2,83.7,27.9,55
48956,8/11/2022,18196,54458,Crop Top,967JZ,1,124.8,106.3,55
48957,8/11/2022,18196,54458,Crop Top,ROE8X,1,123.6,92.6,55
48958,8/11/2022,10851,54460,Skirt,ABFD7,1,53.8,42,54
48959,8/11/2022,18712,54461,Skirt,51OBI,1,67.5,48.8,30
48960,5/7/2022,19959,33102,T-shirt,TL4WZ,1,40,27.2,18
48961,5/7/2022,19959,33102,Bomber jacket,U1GN5,1,143.6,90.8,18
48962,5/7/2022,19959,33102,Crop Top,MRE4J,1,34.1,28.7,18
48963,8/11/2022,22096,54462,Bomber jacket,X59YE,1,175.4,119.3,39
48964,8/11/2022,11749,54464,Shoes,2NYLG,1,63.5,38.3,36
48965,8/11/2022,1665,54465,Cargo pants,OV1P9,1,60.7,41.4,54
48966,8/11/2022,14990,54466,Cargo pants,5AI3S,1,54.6,38.7,22
48967,8/11/2022,14990,54466,Blazer,RBNO8,1,86.5,60.6,22
48968,8/11/2022,16547,54467,Blazer,LPLTZ,1,37.5,23.4,46
48969,8/11/2022,16478,54469,Cargo pants,JCYBN,1,54.6,36.4,26
48970,8/11/2022,16478,54469,Hoodie,4R4F9,1,60.7,41.5,26
48971,8/11/2022,15939,54470,T-shirt,QM3C8,1,58.7,40.6,46
48972,8/11/2022,15939,54470,Cargo pants,JCYBN,1,54.6,36.4,46
48973,8/11/2022,15939,54470,Crop Top,VXH0U,1,43.8,37.5,46
48974,8/11/2022,13758,54472,T-shirt,TL4WZ,1,40,27.2,49
48975,8/11/2022,13758,54472,Hat,MXS1Y,4,152.3,29.6,49
48976,9/11/2022,16030,54473,Dress shirt,6TXTJ,3,38.8,10.5,48
48977,9/11/2022,16030,54473,Hat,4FT32,2,38.2,15.6,48
48978,9/11/2022,16030,54473,Dresses,CYAX0,3,110.4,26.5,48
48979,9/11/2022,18048,54479,Hat,8LANJ,3,209.8,59.4,52
48980,9/11/2022,18748,54480,Jeans,W044R,1,97.5,56.4,53
48981,9/11/2022,15487,54481,Shoes,JJ9FT,1,57.9,38.8,46
48982,9/11/2022,14734,54484,Cargo pants,DMJ70,1,71.5,53,37
48983,9/11/2022,9744,54487,Dresses,TJ07D,2,116.4,44.5,50
48984,9/11/2022,11141,54488,Hoodie,UN0SI,1,21.9,15.1,44
48985,9/11/2022,17937,54489,Sunglasses,1WYC3,1,141.7,108.3,43
48986,9/11/2022,17937,54489,Dress shirt,SJ0ZD,2,23.7,10.1,43
48987,9/11/2022,17937,54489,Shorts,MJFJY,1,28.8,22.9,43
48988,9/11/2022,17937,54489,Hat,4FT32,1,19,15.5,43
48989,9/11/2022,17937,54489,Dresses,CYAX0,3,110.4,26.5,43
48990,9/11/2022,12041,54490,Skirt,51OBI,1,67.5,48.8,54
48991,9/11/2022,18149,54492,Hoodie,K0NDO,1,42.3,30.7,37
48992,9/11/2022,21817,54497,Shoes,T0OVZ,1,126.2,79.6,50
48993,9/11/2022,13462,54498,Dresses,5S43J,1,114.8,84.7,53
48994,9/11/2022,13462,54498,Hat,NOQTN,3,83.8,21,53
48995,9/11/2022,18343,54500,Trench coat,AODV3,2,87.3,23.7,56
48996,9/11/2022,18343,54500,Hat,8LANJ,1,69.9,59.3,56
48997,9/11/2022,13409,54501,Skirt,549KK,1,56.6,41.7,58
48998,9/11/2022,13064,54502,Dress shirt,SJ0ZD,4,47.4,10.1,28
48999,9/11/2022,13064,54502,Dresses,CYAX0,4,147.3,26.6,28
49000,9/11/2022,16741,54505,Shoes,WG7HI,1,51.8,31.2,34
49001,9/11/2022,12232,54509,Dresses,KY05V,1,38.1,28.4,60
49002,9/11/2022,18258,54511,Sunglasses,69PF4,1,67.5,56.5,44
49003,9/11/2022,22412,54512,Jeans,J2RPB,1,34.1,20.1,56
49004,9/11/2022,17809,54513,Shorts,VHZUD,1,30,25.3,32
49005,9/11/2022,17809,54513,Dresses,5S43J,2,229.3,84.6,32
49006,9/11/2022,17809,54513,T-shirt,ZDSYK,1,21.7,15.6,32
49007,9/11/2022,17809,54513,Hat,L9VPF,2,86.4,36.6,32
49008,9/11/2022,17809,54513,Shorts,NXWMB,1,36.5,30,32
49009,9/11/2022,18677,54514,Hat,O23RJ,1,137.9,103,37
49010,9/11/2022,18677,54514,Sunglasses,B32W0,1,73.5,63,37
49011,9/11/2022,18677,54514,Shorts,OGKA9,1,38.1,32.5,37
49012,9/11/2022,11507,54517,T-shirt,UNJKW,1,21.1,14.7,29
49013,9/11/2022,13227,54520,Hat,3PWIY,3,201.3,56.3,43
49014,9/11/2022,13227,54520,Dress shirt,U26S2,1,72.5,58,43
49015,17/07/2022,16823,35127,Shorts,LTG0K,1,85,67,57
49016,17/07/2022,16823,35127,Bomber jacket,G9ICP,1,69.8,43.1,57
49017,17/07/2022,16823,35127,Shorts,CY14Q,1,18.8,15.9,57
49018,9/11/2022,17853,54521,Shorts,4X8P4,1,51.9,39.2,55
49019,9/11/2022,11626,54522,T-shirt,FUPBO,1,93.5,62.3,55
49020,9/11/2022,17686,54523,T-shirt,UNJKW,1,21.1,14.7,40
49021,9/11/2022,18986,54525,T-shirt,UNJKW,1,21.1,14.7,41
49022,9/11/2022,17505,54526,Shorts,OGKA9,3,114.2,32.5,58
49023,9/11/2022,13800,54527,Shoes,T0OVZ,1,126.2,79.6,54
49024,9/11/2022,19419,54528,T-shirt,TL4WZ,1,40,27.2,47
49025,9/11/2022,19419,54528,Trench coat,PFUQ1,1,201,113.2,47
49026,9/11/2022,19419,54528,Dress shirt,6TXTJ,1,12.9,10.4,47
49027,9/11/2022,19419,54528,Dresses,Z97UP,1,134.2,95.4,47
49028,9/11/2022,14631,54530,T-shirt,UQC6F,1,17.7,11.6,23
49029,9/11/2022,14631,54530,T-shirt,IYY6V,1,51.2,34.7,23
49030,9/11/2022,12823,54532,Sunglasses,OOS8E,2,66,28.1,53
49031,9/11/2022,12823,54532,Hat,X9YT7,1,19,14.9,53
49032,9/11/2022,12431,54535,T-shirt,X05XH,1,59.7,38.1,50
49033,9/11/2022,12431,54535,Sunglasses,Y847I,1,61.1,52.5,50
49034,9/11/2022,11917,54537,Sunglasses,9LQGA,2,252.6,98.8,53
49035,9/11/2022,11917,54537,T-shirt,QGK3S,1,56.9,38.5,53
49036,9/11/2022,11917,54537,Hat,X9YT7,2,38.2,14.9,53
49037,9/11/2022,11917,54537,Trench coat,DH69K,1,38.2,23.3,53
49038,9/11/2022,10271,54539,Dress shirt,IQXUC,2,118.3,50.2,37
49039,9/11/2022,10271,54539,Shorts,4X8P4,1,51.9,39.2,37
49040,9/11/2022,12507,54541,Hat,65M2N,1,49.8,38.8,37
49041,9/11/2022,16780,54543,T-shirt,X05XH,2,119.4,38.1,26
49042,9/11/2022,16780,54543,Dresses,2228Z,1,183.2,132.1,26
49043,9/11/2022,16780,54543,Hat,PWG2Z,3,150.2,42.2,26
49044,9/11/2022,12509,54545,T-shirt,JJLXQ,1,50.4,32.4,44
49045,9/11/2022,12509,54545,Blazer,RKP8J,1,31,20.4,44
49046,9/11/2022,15933,54546,T-shirt,X05XH,1,59.7,38.1,55
49047,9/11/2022,15933,54546,Blazer,P3Q8N,2,51.3,17.6,55
49048,9/11/2022,10068,54547,T-shirt,QGK3S,1,56.9,38.5,52
49049,9/11/2022,10068,54547,Sunglasses,0OZBT,1,86.7,67.7,52
49050,9/11/2022,10068,54547,Dresses,Q4CYW,2,223,80.2,52
49051,9/11/2022,10068,54547,Hat,4FT32,2,38.2,15.6,52
49052,9/11/2022,17974,54548,Sunglasses,9LQGA,2,252.6,98.8,56
49053,9/11/2022,17974,54548,Shorts,ZHY6C,1,20.3,16.7,56
49054,9/11/2022,17974,54548,T-shirt,FQZL8,3,61.3,13.4,56
49055,9/11/2022,17974,54548,Dress shirt,SJ0ZD,3,35.6,10.1,56
49056,9/11/2022,17974,54548,Dresses,5S43J,1,114.8,84.7,56
49057,9/11/2022,17974,54548,Hat,4FT32,2,38.2,15.6,56
49058,17/07/2022,22109,35128,Bomber jacket,NBRSF,2,185,64.6,47
49059,9/11/2022,10745,54549,Hoodie,F90L2,1,24.9,18.2,42
49060,9/11/2022,17215,54550,Shorts,WLLET,1,37,28,18
49061,9/11/2022,17215,54550,Bomber jacket,7YEHP,1,29.6,20.9,18
49062,9/11/2022,17030,54552,Hat,L6Q95,1,23.3,18.7,38
49063,9/11/2022,22213,54553,Bomber jacket,HT9WP,3,431.2,88,41
49064,9/11/2022,19826,54555,T-shirt,M6J9W,1,74.3,52.4,45
49065,9/11/2022,17922,54556,Shorts,F7FQ5,3,72.7,19.1,34
49066,9/11/2022,15534,54557,Trench coat,DH69K,1,38.2,23.3,48
49067,9/11/2022,12559,54559,Shorts,WNBBE,2,38.2,15.9,51
49068,9/11/2022,12559,54559,Shorts,F7FQ5,3,72.7,19.1,51
49069,9/11/2022,12559,54559,Bomber jacket,5XGAJ,2,112.9,35.2,51
49070,9/11/2022,12559,54559,Shorts,2SVKS,3,66.3,16.7,51
49071,9/11/2022,16831,54562,Shorts,OEJ4F,1,24.9,19.9,30
49072,9/11/2022,16831,54562,Bomber jacket,7EROX,2,87,29.7,30
49073,9/11/2022,11550,54563,Shorts,F7FQ5,2,48.6,19.2,44
49074,9/11/2022,11550,54563,T-shirt,H87RV,1,53.8,33.4,44
49075,9/11/2022,11550,54563,Shorts,NXWMB,1,36.5,30,44
49076,9/11/2022,18975,54564,Dresses,WY7G5,2,106.3,40.8,56
49077,9/11/2022,18975,54564,Sunglasses,B32W0,1,73.5,63,56
49078,9/11/2022,11312,54565,T-shirt,FUPBO,1,93.5,62.3,27
49079,9/11/2022,19004,54566,Hoodie,280WP,1,196.3,135.6,26
49080,9/11/2022,10346,54572,Hoodie,4R4F9,1,60.7,41.5,37
49081,9/11/2022,20394,54573,Hat,O23RJ,1,137.9,103,26
49082,9/11/2022,20394,54573,Shorts,4X8P4,1,51.9,39.2,26
49083,9/11/2022,22246,54575,T-shirt,JJLXQ,1,50.4,32.4,54
49084,9/11/2022,13485,54577,T-shirt,I36F2,1,51.2,37,44
49085,9/11/2022,13974,54579,Skirt,51OBI,1,67.5,48.8,53
49086,9/11/2022,13974,54579,T-shirt,UNJKW,1,21.1,14.7,53
49087,9/11/2022,19582,54580,Trench coat,S1CW9,1,34.8,19.1,55
49088,9/11/2022,19582,54580,Sunglasses,I8EDF,2,53.4,20.9,55
49089,17/07/2022,11023,35130,Shoes,62RSL,1,72.3,45.8,52
49090,9/11/2022,15968,54582,Skirt,CZUZX,1,65.4,46,22
49091,9/11/2022,15968,54582,Dress shirt,W53F2,2,24.3,9.9,22
49092,9/11/2022,15968,54582,Bomber jacket,20XCP,1,158.3,102.3,22
49093,9/11/2022,17700,54584,T-shirt,COWU2,1,45.7,30.7,56
49094,9/11/2022,13617,54585,Shorts,2SVKS,1,22.1,16.7,25
49095,9/11/2022,11554,54587,T-shirt,UNJKW,1,21.1,14.7,32
49096,9/11/2022,16610,54588,Shorts,UHKW8,3,51.6,12.8,52
49097,9/11/2022,11332,54590,Dresses,BBIKZ,1,213.8,165.7,33
49098,9/11/2022,11332,54590,T-shirt,TL4WZ,2,80.2,27.3,33
49099,9/11/2022,11332,54590,Hoodie,UJ0P2,1,75.7,47.5,33
49100,9/11/2022,11332,54590,Sunglasses,2A3WS,1,1883.2,1444.4,33
49101,9/11/2022,20942,54593,Shoes,JJ9FT,1,57.9,38.8,38
49102,9/11/2022,20942,54593,Skirt,51OBI,1,67.5,48.8,38
49103,9/11/2022,21919,54594,T-shirt,85WDI,2,23.7,7.7,54
49104,9/11/2022,21919,54594,Hoodie,WKOLQ,1,13,9.4,54
49105,9/11/2022,15056,54595,Crop Top,LWDZZ,1,256.2,196.2,52
49106,9/11/2022,11846,54597,T-shirt,TL4WZ,1,40,27.2,50
49107,9/11/2022,21858,54600,Shoes,F79YP,2,272.7,94.4,27
49108,9/11/2022,14662,54601,T-shirt,EMJ1S,1,34.1,23.5,47
49109,9/11/2022,17028,54602,Shorts,F7FQ5,1,24.3,19.2,42
49110,9/11/2022,17028,54602,Dresses,5H3T1,1,25.5,17.8,42
49111,9/11/2022,17028,54602,Shorts,OGKA9,1,38.1,32.5,42
49112,9/11/2022,2186,54603,Hoodie,F90L2,1,15.8,11.5,32
49113,9/11/2022,6174,54604,T-shirt,JJLXQ,1,50.4,32.4,42
49114,9/11/2022,6174,54604,Cargo pants,XFPMV,1,95,67,42
49115,9/11/2022,18536,54605,T-shirt,X05XH,1,59.7,38.1,38
49116,9/11/2022,18536,54605,Sunglasses,7LJOW,2,48,19.8,38
49117,9/11/2022,18536,54605,Sunglasses,XJUD6,2,124.6,51.9,38
49118,9/11/2022,18536,54605,Hat,8LANJ,3,209.8,59.4,38
49119,9/11/2022,18536,54605,Dresses,79GEL,4,756.6,142.4,38
49120,9/11/2022,18536,54605,Hat,VUOND,2,78.8,31.3,38
49121,9/11/2022,12963,54608,Jeans,SL4AY,1,42.3,25.7,45
49122,9/11/2022,17974,54609,Trench coat,NOD1K,1,434.2,276.2,56
49123,9/11/2022,15347,54610,Skirt,51OBI,1,67.5,48.8,33
49124,9/11/2022,10245,54617,Blazer,LPLTZ,1,37.5,23.4,52
49125,9/11/2022,10245,54617,Hoodie,B4KFE,1,56.2,35.9,52
49126,9/11/2022,4,54618,Blazer,RBNO8,1,86.5,60.6,29
49127,9/11/2022,4,54618,T-shirt,89ULV,1,51.2,35.5,29
49128,9/11/2022,7764,54619,Cargo pants,1MR3E,1,103.7,76.9,26
49129,9/11/2022,7764,54619,Cargo pants,9XBLL,1,93.5,64.3,26
49130,9/11/2022,1836,54621,Skirt,8S6HB,1,110.4,79,39
49131,9/11/2022,1836,54621,Skirt,J0RV9,1,169.1,128.3,39
49132,9/11/2022,20484,54622,T-shirt,UQC6F,1,17.7,11.6,59
49133,9/11/2022,20484,54622,T-shirt,UNJKW,1,21.1,14.7,59
49134,9/11/2022,12102,54623,Skirt,6R0Z5,1,61.3,47.3,46
49135,9/11/2022,11909,54625,Skirt,CZUZX,1,65.4,46,26
49136,17/07/2022,16996,35134,Jeans,CERTN,1,65.4,41.3,46
49137,9/11/2022,19504,54626,Blazer,5S5E6,2,62.7,18.8,32
49138,9/11/2022,21830,54627,Skirt,9Q5PZ,1,64.8,44.1,34
49139,9/11/2022,18712,54628,Shorts,F31Q8,3,132.1,34.8,30
49140,9/11/2022,22394,54632,Hat,4FT32,3,57.3,15.6,45
49141,9/11/2022,22394,54632,Dresses,U02QL,3,341.2,82.5,45
49142,9/11/2022,22394,54632,Blazer,PO1N6,1,69.9,42.8,45
49143,9/11/2022,16587,54635,Cargo pants,DANJC,1,39.6,27.9,25
49144,9/11/2022,18604,54639,Jeans,FV49E,1,73.7,48.7,48
49145,9/11/2022,18604,54639,T-shirt,M6J9W,1,74.3,52.4,48
49146,9/11/2022,10883,54642,T-shirt,14V9T,1,34.1,21.7,26
49147,9/11/2022,10883,54642,Blazer,RBNO8,1,86.5,60.6,26
49148,9/11/2022,18994,54644,T-shirt,M6J9W,1,74.3,52.4,41
49149,9/11/2022,11513,54645,Hoodie,Y1JBL,1,68.1,46.9,46
49150,9/11/2022,22406,54646,Cargo pants,LWJWP,1,71,51.9,48
49151,9/11/2022,19796,54647,Jeans,4D1NN,1,66.2,42.4,32
49152,9/11/2022,16228,54648,Skirt,BGRWC,1,78.5,57.4,32
49153,9/11/2022,13786,54651,Cargo pants,5DCXM,1,40.2,26,52
49154,9/11/2022,13632,54652,T-shirt,H87RV,1,53.8,33.4,38
49155,9/11/2022,20444,54653,T-shirt,H87RV,1,53.8,33.4,60
49156,9/11/2022,15529,54654,Shorts,WNBBE,2,38.2,15.9,60
49157,9/11/2022,17402,54656,Hoodie,280WP,1,196.3,135.6,38
49158,9/11/2022,10235,54657,Crop Top,BDVOW,1,71.2,60.4,38
49159,9/11/2022,12534,54658,Skirt,ABFD7,1,53.8,42,30
49160,18/07/2022,15590,35138,T-shirt,UNJKW,1,21.1,14.7,36
49161,10/11/2022,10502,54661,Hoodie,280WP,1,196.3,135.6,43
49162,10/11/2022,18120,54662,Blazer,TDFKY,1,55.9,36.8,33
49163,10/11/2022,13909,54663,Skirt,Q4ZAD,1,83.8,59.1,52
49164,10/11/2022,13909,54663,Jeans,E3PAN,1,93.5,58.1,52
49165,10/11/2022,19001,54667,Jeans,15PXV,1,79,48.2,49
49166,10/11/2022,12494,54668,Shorts,F7FQ5,1,24.3,19.2,37
49167,10/11/2022,19975,54670,T-shirt,TL4WZ,2,80.1,27.2,33
49168,10/11/2022,19975,54670,Sunglasses,2IA22,1,93.9,77.4,33
49169,10/11/2022,19975,54670,Hat,DL5MU,4,208.9,44,33
49170,10/11/2022,22400,54671,Hoodie,4R4F9,1,60.7,41.5,29
49171,10/11/2022,22400,54671,Hoodie,BX9Z0,1,21.3,15.1,29
49172,10/11/2022,15762,54672,Shorts,2SVKS,1,22.1,16.7,25
49173,18/07/2022,17251,35139,Trench coat,AODV3,2,87.3,23.7,21
49174,18/07/2022,17251,35139,Sunglasses,7LJOW,2,48,19.8,21
49175,18/07/2022,17251,35139,Dresses,6DVMD,2,120.6,43.2,21
49176,18/07/2022,17251,35139,Dresses,J2B7U,2,161.2,59.6,21
49177,18/07/2022,17251,35139,Blazer,IFUHU,1,99.3,70,21
49178,10/11/2022,16643,54675,Skirt,9STQJ,1,72.9,51.9,39
49179,10/11/2022,16643,54675,Jeans,XC8GZ,1,39.6,26.2,39
49180,10/11/2022,12008,54676,Hat,MXS1Y,2,76.1,29.6,49
49181,10/11/2022,12008,54676,Dresses,2XKMH,1,76.2,50.6,49
49182,4/7/2022,4845,32904,Crop Top,967JZ,1,124.3,105.9,24
49183,10/11/2022,15827,54678,Bomber jacket,YRULF,1,68.1,45.7,36
49184,10/11/2022,15827,54678,Shorts,4X8P4,1,51.9,39.2,36
49185,10/11/2022,12847,54680,Hoodie,EIX2K,1,43.7,29.2,50
49186,10/11/2022,12847,54680,Crop Top,11H2S,1,224.8,173.8,50
49187,10/11/2022,18990,54683,Hoodie,YIM6C,1,86.5,56.7,27
49188,10/11/2022,18990,54683,Blazer,RBNO8,1,86.5,60.6,27
49189,10/11/2022,14778,54684,Crop Top,YBIDZ,1,139.3,106.3,52
49190,18/07/2022,22029,35141,Shoes,QWSWG,1,53.8,33.4,57
49191,18/07/2022,22029,35141,T-shirt,COWU2,1,45.7,30.7,57
49192,18/07/2022,22029,35141,T-shirt,UNJKW,1,21.1,14.7,57
49193,10/11/2022,21053,54687,Crop Top,1RZSS,2,98.7,37,35
49194,10/11/2022,21835,54690,Bomber jacket,X59YE,1,175.4,119.3,26
49195,10/11/2022,21835,54690,T-shirt,TL4WZ,1,40,27.2,26
49196,10/11/2022,15591,54691,Shorts,F7FQ5,1,24.3,19.2,41
49197,10/11/2022,17061,54694,Sunglasses,0OZBT,1,86.7,67.7,46
49198,10/11/2022,17061,54694,Sunglasses,SU1WQ,2,309.3,115.2,46
49199,10/11/2022,17061,54694,Hat,SN3ZJ,2,57.6,23.2,46
49200,10/11/2022,18422,54696,Shoes,GQH4S,1,105.7,71.5,48
49201,10/11/2022,18422,54696,Crop Top,RIU0G,1,143.8,121.7,48
49202,10/11/2022,19154,54697,Skirt,LQ555,1,81.8,60.4,24
49203,10/11/2022,9852,54698,Shoes,F79YP,2,272.7,94.4,27
49204,10/11/2022,9852,54698,T-shirt,ZUV4D,1,51.8,36.8,27
49205,10/11/2022,9852,54698,Shorts,UHKW8,2,34.4,12.8,27
49206,18/07/2022,17984,35142,Cargo pants,IPVE6,1,45,28.2,54
49207,10/11/2022,11037,54700,T-shirt,ZDSYK,2,43.5,15.6,34
49208,10/11/2022,11037,54700,Crop Top,11H2S,1,224.8,173.8,34
49209,10/11/2022,10768,54702,Hat,O23RJ,1,137.9,103,47
49210,10/11/2022,10768,54702,Dresses,5H3T1,2,51,17.8,47
49211,10/11/2022,17323,54705,Hoodie,DLFQW,1,44.9,29.5,28
49212,10/11/2022,10445,54707,Skirt,TF039,1,60.7,46.2,37
49213,10/11/2022,12177,54708,Skirt,Q4ZAD,1,83.8,59.1,52
49214,10/11/2022,12177,54708,Cargo pants,IPVE6,1,45,28.2,52
49215,10/11/2022,15518,54710,Hat,5F7EI,2,140,52.2,30
49216,10/11/2022,12448,54711,Cargo pants,5DCXM,1,40.2,26,39
