Index,Date,Customer_ID,Transaction_ID,SKU_Category,SKU,Quantity,Sales_Amount,Operational_Cost,Customer_Age,is_outlier
57509,17/12/2022,10149,62087,T-shirt,UNJKW,1.0,21.1,14.7,33,False
57510,17/12/2022,19842,62088,Cargo pants,9XBLL,1.0,93.5,64.3,61,False
57511,17/12/2022,9749,62089,Cargo pants,5Y2V7,1.0,45.7,30.4,53,False
57512,17/12/2022,9749,62089,T-shirt,UNJKW,1.0,21.1,14.7,53,False
57513,6/7/2022,10708,33193,Sunglasses,0OZBT,1.0,86.7,67.7,34,False
57514,6/7/2022,10708,33193,Dresses,5S43J,1.0,114.8,84.7,34,False
57515,6/7/2022,10708,33193,Sunglasses,SU1WQ,2.0,309.3,115.2,34,False
57516,6/7/2022,10708,33193,Hat,8LANJ,2.0,140.0,59.4,34,False
57517,17/12/2022,17454,62091,Skirt,O1X0L,1.0,67.5,50.3,44,False
57518,17/12/2022,17188,62092,Bomber jacket,OOJH8,1.0,33.8,22.7,23,False
57519,17/12/2022,17188,62092,Bomber jacket,NKYA0,1.0,49.4,30.2,23,False
57520,17/12/2022,17188,62092,Bomber jacket,0CKHT,1.0,84.2,58.7,23,False
57521,17/12/2022,17188,62092,Blazer,ETQWI,1.0,37.5,23.6,23,False
57522,17/12/2022,17188,62092,Hoodie,ZKKMF,1.0,87.3,62.9,23,False
57524,17/12/2022,12193,62093,Dress shirt,6TXTJ,3.0,38.8,10.5,54,False
57525,17/12/2022,12193,62093,Hat,8LANJ,3.0,209.8,59.4,54,False
57526,17/12/2022,18063,62094,T-shirt,L61A1,1.0,27.3,19.1,37,False
57527,22/07/2022,17139,35934,Trench coat,DH69K,1.0,38.2,23.3,26,False
57528,17/12/2022,15772,62096,Shoes,F79YP,1.0,176.2,121.9,31,False
57529,17/12/2022,17117,62097,Cargo pants,7Y2WS,4.0,199.1,36.4,49,False
57530,17/12/2022,12683,62099,Shoes,JJ9FT,1.0,57.9,38.8,29,False
57531,17/12/2022,12683,62099,T-shirt,QM3C8,1.0,58.7,40.6,29,False
57532,17/12/2022,12683,62099,T-shirt,M6J9W,1.0,64.8,45.7,29,False
57533,17/12/2022,12683,62100,Shoes,A4R06,1.0,98.8,61.8,29,False
57534,17/12/2022,15930,62101,Dresses,226UR,1.0,165.4,116.6,28,False
57535,17/12/2022,15930,62101,Hat,KRX6I,3.0,45.7,11.6,28,False
57536,17/12/2022,17988,62102,T-shirt,UNJKW,2.0,42.3,14.7,56,False
57537,17/12/2022,12213,62103,Blazer,LPLTZ,1.0,37.5,23.4,33,False
57538,17/12/2022,13642,62104,Shoes,JJ9FT,1.0,57.9,38.8,35,False
57539,17/12/2022,13642,62104,Hoodie,KS95Q,1.0,87.3,56.2,35,False
57540,17/12/2022,13642,62104,Hoodie,F90L2,1.0,24.9,18.2,35,False
57541,17/12/2022,18237,62105,Skirt,AS8VB,1.0,66.8,47.4,26,False
57542,17/12/2022,10241,62106,Jeans,E3PAN,2.0,170.4,52.9,35,False
57543,17/12/2022,10241,62106,Jeans,BKO3J,1.0,90.0,57.1,35,False
57544,17/12/2022,19549,62107,Shoes,62RSL,1.0,75.0,47.5,48,False
57545,17/12/2022,19549,62107,Shoes,4HR4Y,1.0,117.5,83.0,48,False
57546,17/12/2022,13414,62108,Hat,65M2N,3.0,149.4,38.8,37,False
57547,17/12/2022,13414,62108,T-shirt,X05XH,1.0,59.7,38.1,37,False
57548,17/12/2022,13414,62108,Dresses,AE1GC,1.0,305.1,223.6,37,False
57549,17/12/2022,12430,62109,Hoodie,DLFQW,1.0,50.0,32.8,35,False
57550,22/07/2022,15940,35935,Hat,FI2NX,3.0,207.5,58.3,57,False
57551,17/12/2022,22449,62110,Skirt,PUT4X,1.0,77.7,55.8,58,False
57552,17/12/2022,22449,62110,T-shirt,85WDI,2.0,23.9,7.7,58,False
57553,22/07/2022,4006,35936,Shorts,RW84S,2.0,75.0,30.6,57,False
57554,22/07/2022,4006,35936,Blazer,LPLTZ,1.0,37.5,23.4,57,False
57555,22/07/2022,4006,35936,Shorts,OEJ4F,1.0,24.9,19.9,57,False
57556,22/07/2022,4006,35936,Shorts,F7FQ5,2.0,48.6,19.2,57,False
57557,22/07/2022,4006,35936,Dress shirt,1H4DM,1.0,376.3,292.0,57,False
57558,22/07/2022,4006,35936,Shorts,VZELE,2.0,66.8,27.1,57,False
57559,17/12/2022,12960,62113,Cargo pants,FDWV0,1.0,102.9,67.2,46,False
57560,17/12/2022,18708,62114,T-shirt,EMJ1S,1.0,34.1,23.5,28,False
57561,17/12/2022,15968,62115,Dresses,BOH1U,1.0,216.9,164.2,22,False
57562,6/7/2022,17677,33194,Dresses,5S43J,1.0,114.8,84.7,54,False
57563,6/7/2022,17677,33194,Dresses,055SH,1.0,163.0,115.4,54,False
57564,22/07/2022,16582,35937,Sunglasses,9LQGA,1.0,126.3,98.8,26,False
57565,17/12/2022,16008,62118,Jeans,E3PAN,1.0,85.2,52.9,52,False
57566,17/12/2022,16008,62118,Skirt,9STQJ,1.0,62.5,44.5,52,False
57567,17/12/2022,16996,62120,Skirt,CZUZX,1.0,65.4,46.0,46,False
57568,17/12/2022,16996,62120,Skirt,AHJAJ,1.0,57.3,42.8,46,False
57569,17/12/2022,16996,62120,Jeans,8M8WV,1.0,97.5,63.8,46,False
57570,17/12/2022,16996,62120,Skirt,RUNZF,1.0,78.8,54.1,46,False
57571,17/12/2022,16916,62121,Skirt,51OBI,1.0,67.5,48.8,45,False
57572,17/12/2022,20293,62122,T-shirt,UNJKW,1.0,21.1,14.7,44,False
57573,17/12/2022,15150,62123,Shoes,A4R06,1.0,98.8,61.8,46,False
57574,17/12/2022,15150,62123,Skirt,RUNZF,1.0,78.8,54.1,46,False
57575,17/12/2022,16329,62124,Cargo pants,OV1P9,1.0,60.7,41.4,31,False
57576,17/12/2022,16329,62124,Jeans,TZ8LC,1.0,71.0,47.6,31,False
57577,17/12/2022,22558,62125,Crop Top,ISNFA,1.0,75.0,56.6,50,False
57578,17/12/2022,12993,62127,Shorts,WNBBE,3.0,57.3,15.9,32,False
57579,17/12/2022,12993,62127,Bomber jacket,CF2ML,1.0,171.7,111.1,32,False
57580,17/12/2022,17602,62128,Skirt,JXPYA,2.0,51.8,20.1,25,False
57581,17/12/2022,17602,62128,T-shirt,M6J9W,1.0,64.8,45.7,25,False
57582,17/12/2022,17602,62128,Crop Top,18GZ5,1.0,288.2,225.4,25,False
57583,17/12/2022,18851,62129,Dress shirt,W53F2,2.0,24.3,9.9,40,False
57584,17/12/2022,18851,62129,Shorts,OGKA9,2.0,76.1,32.5,40,False
57585,17/12/2022,18851,62129,Dresses,CYAX0,2.0,73.7,26.6,40,False
57586,17/12/2022,10385,62131,T-shirt,M6J9W,1.0,64.8,45.7,39,False
57587,17/12/2022,18612,62134,Shoes,9VWB9,1.0,101.5,69.3,54,False
57588,17/12/2022,21978,62135,T-shirt,UNJKW,2.0,42.3,14.7,29,False
57589,17/12/2022,14014,62136,Dress shirt,W53F2,1.0,12.2,10.0,54,False
57590,17/12/2022,12536,62137,Hoodie,DLFQW,1.0,49.8,32.7,25,False
57591,17/12/2022,10529,62140,T-shirt,61VFY,1.0,126.7,78.0,28,False
57592,17/12/2022,10529,62140,Cargo pants,OV1P9,1.0,60.7,41.4,28,False
57593,17/12/2022,9880,62141,Hat,G537W,1.0,85.4,69.9,59,False
57594,17/12/2022,9880,62141,Dress shirt,U26S2,1.0,72.5,58.0,59,False
57595,17/12/2022,9880,62141,Hoodie,DPR05,1.0,38.2,27.1,59,False
57596,17/12/2022,9880,62141,Crop Top,MRE4J,1.0,34.1,28.7,59,False
57597,17/12/2022,10437,62143,T-shirt,COWU2,1.0,45.7,30.7,44,False
57598,17/12/2022,13227,62144,Dress shirt,SJ0ZD,3.0,35.6,10.1,43,False
57599,17/12/2022,13227,62144,Hat,FI2NX,3.0,207.5,58.3,43,False
57600,17/12/2022,13111,62146,Shorts,WNBBE,2.0,38.2,15.9,25,False
57601,17/12/2022,13111,62146,Bomber jacket,EFQ0Q,1.0,85.6,59.1,25,False
57602,17/12/2022,13570,62148,Skirt,EAMZR,1.0,57.3,38.4,51,False
57603,17/12/2022,16304,62149,Skirt,549KK,1.0,56.6,41.7,45,False
57604,17/12/2022,16304,62149,T-shirt,UNJKW,1.0,21.1,14.7,45,False
57605,17/12/2022,16304,62149,T-shirt,H87RV,1.0,53.8,33.4,45,False
57606,17/12/2022,11831,62150,Cargo pants,8XBJS,1.0,93.1,62.2,48,False
57607,17/12/2022,12264,62152,T-shirt,UNJKW,1.0,21.1,14.7,60,False
57608,17/12/2022,12264,62152,Skirt,EEQQ0,1.0,53.7,39.3,60,False
57609,17/12/2022,1676,62153,T-shirt,H87RV,1.0,53.8,33.4,50,False
57610,17/12/2022,18676,62154,Cargo pants,YJ0Q7,1.0,83.2,54.0,24,False
57611,17/12/2022,15887,62155,Cargo pants,YJ0Q7,1.0,83.2,54.0,30,False
57612,6/7/2022,17887,33195,Sunglasses,C9359,1.0,85.6,68.1,27,False
57613,6/7/2022,17887,33195,T-shirt,TL4WZ,1.0,40.0,27.2,27,False
57614,6/7/2022,17887,33195,Shorts,F7FQ5,3.0,72.7,19.1,27,False
57615,6/7/2022,17887,33195,Hat,PM13G,2.0,197.3,75.1,27,False
57616,6/7/2022,17887,33195,Dress shirt,VHWMQ,2.0,44.4,17.2,27,False
57617,17/12/2022,18970,62156,Cargo pants,1MR3E,1.0,103.7,76.9,53,False
57618,17/12/2022,18970,62156,Cargo pants,OV1P9,1.0,60.7,41.4,53,False
57619,17/12/2022,17489,62158,Blazer,TDFKY,2.0,111.9,36.8,33,False
57620,17/12/2022,17489,62158,Shoes,T619A,1.0,173.3,117.7,33,False
57621,17/12/2022,19348,62159,T-shirt,85WDI,1.0,11.9,7.7,24,False
57622,17/12/2022,19348,62159,T-shirt,H87RV,1.0,37.6,23.3,24,False
57623,17/12/2022,19348,62159,Blazer,RH5J5,1.0,47.7,29.4,24,False
57624,17/12/2022,1703,62160,Jeans,BK9BM,2.0,81.0,27.3,51,False
57625,17/12/2022,14136,62161,Shoes,COV0L,1.0,126.2,88.6,42,False
57626,17/12/2022,22538,62164,Shorts,OEJ4F,2.0,50.0,20.0,35,False
57627,17/12/2022,22538,62164,Dresses,WHRHA,1.0,21.5,14.3,35,False
57628,17/12/2022,15476,62165,T-shirt,UNJKW,1.0,21.1,14.7,43,False
57629,17/12/2022,17681,62166,Cargo pants,5DCXM,1.0,40.2,26.0,44,False
57630,17/12/2022,17681,62166,Cargo pants,9XBLL,1.0,93.5,64.3,44,False
57631,22/07/2022,1826,35941,Shorts,4X8P4,1.0,51.9,39.2,25,False
57632,22/07/2022,1826,35941,Trench coat,0D3EZ,1.0,56.4,34.4,25,False
57633,17/12/2022,15758,62170,T-shirt,UNJKW,1.0,21.1,14.7,32,False
57634,17/12/2022,15525,62171,Blazer,YXM33,1.0,133.8,87.2,41,False
57635,17/12/2022,13750,62172,Trench coat,TJ3A8,1.0,225.6,127.5,38,False
57636,17/12/2022,14803,62173,Shorts,53E2D,1.0,58.2,45.7,30,False
57637,17/12/2022,14803,62173,Bomber jacket,GKNOY,2.0,40.9,14.5,30,False
57638,17/12/2022,11215,62178,Cargo pants,OV1P9,1.0,60.7,41.4,24,False
57639,17/12/2022,11215,62178,Cargo pants,DMJ70,1.0,60.0,44.5,24,False
57640,17/12/2022,10145,62179,Dress shirt,U26S2,1.0,72.5,58.0,41,False
57641,17/12/2022,10145,62179,Dresses,08F28,1.0,95.8,71.1,41,False
57642,17/12/2022,10145,62179,T-shirt,JE62Y,1.0,54.0,33.0,41,False
57643,22/07/2022,18495,35943,Blazer,X36AP,1.0,58.8,37.0,55,False
57644,17/12/2022,13726,62182,T-shirt,JJLXQ,1.0,57.3,36.8,39,False
57645,17/12/2022,13726,62182,Skirt,51OBI,1.0,67.5,48.8,39,False
57646,17/12/2022,14649,62183,T-shirt,9J5RX,1.0,70.2,49.4,42,False
57647,17/12/2022,14889,62184,Shoes,2NYLG,1.0,63.5,38.3,27,False
57648,17/12/2022,10541,62185,Jeans,E3PAN,1.0,85.2,52.9,58,False
57649,17/12/2022,10541,62185,Skirt,1LGSE,1.0,42.3,32.3,58,False
57650,17/12/2022,10541,62185,Skirt,51OBI,1.0,67.5,48.8,58,False
57651,17/12/2022,10541,62185,Jeans,XC8GZ,1.0,39.6,26.2,58,False
57652,17/12/2022,22450,62186,T-shirt,FQZL8,3.0,61.3,13.4,24,False
57653,17/12/2022,10250,62187,T-shirt,ZDSYK,1.0,21.7,15.6,55,False
57654,22/07/2022,4201,35944,Cargo pants,OV1P9,1.0,74.3,50.7,35,False
57655,22/07/2022,4201,35944,T-shirt,M6J9W,1.0,64.8,45.7,35,False
57656,17/12/2022,15470,62190,Cargo pants,DMJ70,1.0,60.0,44.5,28,False
57657,17/12/2022,15470,62190,Cargo pants,JNQKQ,1.0,48.4,35.3,28,False
57658,17/12/2022,13304,62192,Trench coat,0RVXC,1.0,23.3,13.5,38,False
57659,17/12/2022,13304,62192,Shorts,4X8P4,1.0,51.9,39.2,38,False
57660,17/12/2022,13241,62193,Cargo pants,5DCXM,1.0,40.2,26.0,54,False
57661,17/12/2022,13241,62193,T-shirt,EMJ1S,1.0,34.1,23.5,54,False
57662,17/12/2022,4695,62198,Cargo pants,OV1P9,1.0,60.7,41.4,50,False
57663,17/12/2022,4695,62198,Skirt,6OUVC,1.0,81.8,57.8,50,False
57664,22/07/2022,21261,35946,T-shirt,8IXQO,2.0,103.5,32.7,32,False
57665,17/12/2022,10582,62203,T-shirt,QGK3S,1.0,56.9,38.5,56,False
57667,17/12/2022,18846,62204,T-shirt,UNJKW,1.0,21.1,14.7,58,False
57668,17/12/2022,22316,62206,Skirt,9STQJ,1.0,62.5,44.5,55,False
57669,17/12/2022,17653,62207,Shoes,COV0L,1.0,126.2,88.6,46,False
57670,17/12/2022,22612,62208,Jeans,XC8GZ,1.0,39.6,26.2,23,False
57671,17/12/2022,16352,62209,T-shirt,UNJKW,1.0,21.1,14.7,40,False
57672,17/12/2022,18735,62211,Skirt,CZUZX,1.0,65.4,46.0,31,False
57673,17/12/2022,13109,62213,Dresses,QWO2A,2.0,87.3,30.9,40,False
57674,17/12/2022,20178,62215,Shoes,T311N,1.0,83.2,57.5,55,False
57675,17/12/2022,11667,62216,Cargo pants,OV1P9,4.0,242.7,41.4,35,False
57676,17/12/2022,11667,62216,Cargo pants,0V9JD,1.0,142.5,93.3,35,False
57677,17/12/2022,17628,62217,Crop Top,G5878,1.0,72.3,54.7,59,False
57678,17/12/2022,7318,62218,Jeans,HPMTC,1.0,34.5,21.2,50,False
57679,17/12/2022,21148,62220,T-shirt,9J5RX,2.0,140.4,49.4,36,False
57680,17/12/2022,7349,62221,Cargo pants,5DCXM,1.0,40.2,26.0,58,False
57681,17/12/2022,7349,62221,Cargo pants,9XBLL,1.0,79.6,54.8,58,False
57682,17/12/2022,1660,62223,Jeans,6BA3D,1.0,72.0,47.2,61,False
57683,6/7/2022,11028,33196,Hat,KRX6I,2.0,35.3,13.4,48,False
57684,6/7/2022,11028,33196,Dresses,BEQNG,3.0,114.2,27.8,48,False
57685,6/7/2022,11028,33196,T-shirt,Z2RE8,2.0,37.0,12.4,48,False
57686,6/7/2022,11028,33196,Crop Top,11H2S,1.0,198.8,153.7,48,False
57687,17/12/2022,13471,62225,Cargo pants,IPVE6,2.0,90.0,28.2,38,False
57688,17/12/2022,11878,62226,T-shirt,X5TFY,1.0,51.2,32.2,43,False
57689,17/12/2022,1694,62227,Skirt,51OBI,1.0,52.9,38.2,28,False
57690,17/12/2022,15134,62228,Blazer,RBNO8,1.0,100.2,70.1,34,False
57691,17/12/2022,20258,62229,Cargo pants,7Y2WS,1.0,49.8,36.5,32,False
57692,17/12/2022,20258,62229,T-shirt,UNJKW,1.0,21.1,14.7,32,False
57693,17/12/2022,12927,62230,Blazer,PO1N6,1.0,78.6,48.2,50,False
57694,18/12/2022,13244,62231,Blazer,KOF7U,1.0,64.4,44.2,27,False
57695,18/12/2022,10994,62232,Skirt,8PUKV,1.0,53.8,40.7,48,False
57696,22/07/2022,15822,35949,Blazer,W8ANW,2.0,125.1,40.3,34,False
57697,18/12/2022,12440,62234,Shoes,T619A,1.0,173.3,117.7,49,False
57698,18/12/2022,17182,62235,Blazer,AEOFD,1.0,190.2,121.7,36,False
57699,18/12/2022,21641,62236,T-shirt,UNJKW,1.0,21.1,14.7,55,False
57700,18/12/2022,16986,62237,Dress shirt,W53F2,2.0,24.3,9.9,51,False
57701,18/12/2022,16986,62237,T-shirt,JE62Y,2.0,108.0,33.0,51,False
57702,18/12/2022,13147,62238,Jeans,E3PAN,1.0,85.2,52.9,43,False
57703,18/12/2022,13147,62238,T-shirt,FZ402,1.0,55.2,39.6,43,False
57704,18/12/2022,13147,62238,T-shirt,M6J9W,1.0,64.8,45.7,43,False
57705,18/12/2022,13147,62238,T-shirt,UNJKW,1.0,21.1,14.7,43,False
57706,18/12/2022,18845,62240,Hoodie,280WP,1.0,196.3,135.6,46,False
57707,18/12/2022,22557,62241,T-shirt,14V9T,1.0,34.1,21.7,45,False
57708,18/12/2022,22557,62241,Crop Top,ISNFA,1.0,75.0,56.6,45,False
57709,18/12/2022,22557,62241,Crop Top,ROE8X,1.0,137.4,102.9,45,False
57710,18/12/2022,22560,62243,Skirt,LQ555,1.0,77.7,57.3,44,False
57711,18/12/2022,18506,62244,Cargo pants,JNQKQ,1.0,48.4,35.3,32,False
57712,18/12/2022,16949,62246,Skirt,G9HRF,1.0,48.4,36.8,40,False
57713,18/12/2022,16949,62246,Jeans,E3PAN,1.0,85.2,52.9,40,False
57714,18/12/2022,11317,62247,Hoodie,KS95Q,1.0,87.3,56.2,41,False
57715,18/12/2022,19737,62251,T-shirt,YY5BX,1.0,47.7,31.7,43,False
57716,18/12/2022,19737,62251,T-shirt,UNJKW,1.0,21.1,14.7,43,False
57717,18/12/2022,19737,62251,T-shirt,X5TFY,1.0,51.2,32.2,43,False
57718,18/12/2022,21259,62253,T-shirt,X05XH,1.0,59.7,38.1,54,False
57719,18/12/2022,21259,62253,Hat,Z0NZL,3.0,68.2,17.2,54,False
57720,18/12/2022,21259,62253,Crop Top,GZOZ6,1.0,93.1,79.3,54,False
57721,18/12/2022,17061,62254,Skirt,8PUKV,1.0,53.8,40.7,46,False
57722,18/12/2022,22282,62255,Cargo pants,OV1P9,1.0,60.7,41.4,38,False
57723,18/12/2022,22282,62255,T-shirt,COWU2,1.0,45.7,30.7,38,False
57724,18/12/2022,22282,62255,Hoodie,F64H7,1.0,28.6,18.3,38,False
57725,6/7/2022,14812,33197,Dresses,WX81P,1.0,238.4,172.1,25,False
57726,6/7/2022,14812,33197,T-shirt,TL4WZ,2.0,80.2,27.3,25,False
57727,18/12/2022,13004,62256,Dresses,U6L1W,1.0,99.5,70.2,50,False
57728,18/12/2022,21944,62257,Trench coat,00OK1,1.0,12.7,7.1,42,False
57729,18/12/2022,21944,62257,Shorts,F7FQ5,2.0,48.6,19.2,42,False
57730,18/12/2022,19135,62259,Hoodie,6NLST,1.0,37.4,23.6,21,False
57731,18/12/2022,17370,62261,Hoodie,KUWZT,1.0,87.5,56.1,36,False
57732,22/07/2022,17575,35953,T-shirt,TL4WZ,1.0,40.0,27.2,51,False
57733,22/07/2022,17575,35953,Dresses,U6L1W,1.0,101.5,71.7,51,False
57734,18/12/2022,14325,62262,Jeans,EWCRO,1.0,96.2,65.6,51,False
57735,18/12/2022,17066,62263,Shoes,83SE2,2.0,136.2,46.3,42,False
57736,18/12/2022,19597,62266,Blazer,RH5J5,1.0,47.7,29.4,29,False
57737,18/12/2022,10328,62267,Skirt,IUUQ4,1.0,57.3,42.6,38,False
57738,18/12/2022,16899,62268,Crop Top,MRE4J,1.0,34.1,28.7,48,False
57739,18/12/2022,16899,62268,Jeans,XC8GZ,1.0,39.6,26.2,48,False
57740,18/12/2022,13200,62269,Jeans,E3PAN,1.0,85.2,52.9,49,False
57741,18/12/2022,13200,62269,Skirt,6R0Z5,1.0,61.2,47.2,49,False
57742,18/12/2022,17844,62270,Skirt,DVEBC,1.0,63.5,49.3,37,False
57743,18/12/2022,19058,62272,Cargo pants,OV1P9,1.0,60.7,41.4,30,False
57744,18/12/2022,19058,62272,Skirt,TDLRP,1.0,75.0,58.9,30,False
57745,18/12/2022,20552,62273,Jeans,E3PAN,1.0,85.2,52.9,61,False
57746,18/12/2022,20552,62273,T-shirt,COWU2,1.0,45.7,30.7,61,False
57747,18/12/2022,20552,62273,T-shirt,UNJKW,1.0,21.1,14.7,61,False
57748,18/12/2022,20552,62273,Skirt,V6ZRG,1.0,49.4,37.6,61,False
57749,18/12/2022,11472,62274,Jeans,XJLWY,1.0,62.4,38.1,28,False
57750,18/12/2022,12823,62276,Skirt,CZUZX,1.0,65.4,46.0,53,False
57751,18/12/2022,13938,62277,Dresses,ULL6E,1.0,207.5,143.0,46,False
57752,18/12/2022,18631,62278,T-shirt,H87RV,1.0,53.8,33.4,51,False
57753,18/12/2022,20572,62281,Shorts,WLLET,1.0,37.0,28.0,52,False
57754,18/12/2022,20572,62281,Shorts,1TPIZ,1.0,77.7,57.8,52,False
57755,18/12/2022,20572,62281,Shorts,2SVKS,2.0,44.3,16.8,52,False
57756,18/12/2022,22245,62282,Skirt,9STQJ,1.0,62.5,44.5,42,False
57757,18/12/2022,14667,62283,T-shirt,ZDSYK,1.0,21.7,15.6,61,False
57758,18/12/2022,10463,62284,Shoes,9VWB9,1.0,101.5,69.3,35,False
57759,18/12/2022,9907,62285,Cargo pants,5DCXM,1.0,40.2,26.0,38,False
57760,18/12/2022,9907,62285,T-shirt,UNJKW,1.0,21.1,14.7,38,False
57761,18/12/2022,16059,62287,Skirt,51OBI,1.0,67.5,48.8,28,False
57762,18/12/2022,10756,62288,Skirt,CZUZX,1.0,65.4,46.0,55,False
57763,6/7/2022,17218,33198,T-shirt,COWU2,1.0,45.7,30.7,25,False
57764,18/12/2022,15586,62292,Skirt,BCE9N,1.0,53.4,36.8,32,False
57765,18/12/2022,15586,62292,Cargo pants,5DCXM,1.0,40.2,26.0,32,False
57766,18/12/2022,14965,62293,T-shirt,ZDSYK,1.0,21.7,15.6,53,False
57767,18/12/2022,10276,62294,Cargo pants,5DCXM,2.0,80.4,26.0,27,False
57768,18/12/2022,18760,62295,Cargo pants,OV1P9,3.0,182.1,41.4,53,False
57769,18/12/2022,18760,62295,Cargo pants,DMJ70,2.0,120.0,44.5,53,False
57770,18/12/2022,20037,62296,Hat,4FT32,2.0,38.2,15.6,52,False
57771,22/07/2022,12819,35957,T-shirt,9J5RX,1.0,86.0,60.5,31,False
57772,22/07/2022,12819,35957,Hoodie,KS95Q,1.0,80.0,51.5,31,False
57773,18/12/2022,18677,62297,Crop Top,7BGJ9,1.0,186.3,145.1,37,False
57774,22/07/2022,17375,35958,Shorts,VHZUD,1.0,27.1,22.8,45,False
57775,22/07/2022,17375,35958,Dress shirt,MDM2U,1.0,11.9,9.3,45,False
57776,18/12/2022,16068,62300,Shorts,F7FQ5,2.0,48.6,19.2,26,False
57777,18/12/2022,16068,62300,Skirt,BGRWC,1.0,54.9,40.1,26,False
57778,18/12/2022,16068,62300,Bomber jacket,4ZFSH,2.0,66.0,20.1,26,False
57779,18/12/2022,1729,62301,Shoes,JJ9FT,1.0,45.4,30.4,51,False
57780,18/12/2022,1729,62301,Jeans,Y6DHV,1.0,59.6,39.4,51,False
57781,18/12/2022,15828,62302,Crop Top,BDVOW,1.0,71.2,60.4,35,False
57782,18/12/2022,18552,62303,Shorts,4X8P4,1.0,51.9,39.2,51,False
57783,18/12/2022,17729,62304,Skirt,9STQJ,1.0,62.5,44.5,44,False
57784,18/12/2022,17729,62304,Cargo pants,9XBLL,1.0,93.5,64.3,44,False
57785,18/12/2022,17729,62304,T-shirt,H87RV,1.0,37.6,23.3,44,False
57786,18/12/2022,17729,62304,T-shirt,X5TFY,1.0,51.2,32.2,44,False
57787,18/12/2022,17729,62304,Hoodie,KS95Q,1.0,61.2,39.4,44,False
57788,18/12/2022,17729,62304,Blazer,IFUHU,1.0,82.9,58.4,44,False
57789,18/12/2022,22097,62305,T-shirt,M6J9W,1.0,64.8,45.7,47,False
57790,18/12/2022,15517,62308,Cargo pants,IPVE6,1.0,45.0,28.2,43,False
57791,18/12/2022,15517,62308,Crop Top,F2HBX,1.0,99.9,85.0,43,False
57792,18/12/2022,18965,62309,Shoes,T619A,1.0,173.3,117.7,37,False
57793,18/12/2022,18965,62309,T-shirt,EMJ1S,1.0,34.1,23.5,37,False
57794,22/07/2022,7032,35959,Trench coat,RGYIH,1.0,229.1,140.2,36,False
57795,22/07/2022,7032,35959,Trench coat,ARZ2R,1.0,192.1,121.6,36,False
57796,18/12/2022,22270,62311,Bomber jacket,YRULF,1.0,68.1,45.7,52,False
57797,18/12/2022,12843,62312,Jeans,E3PAN,1.0,85.2,52.9,49,False
57798,18/12/2022,14546,62314,Shoes,SANGZ,1.0,93.8,63.2,52,False
57799,18/12/2022,15895,62316,Dresses,XDKKN,1.0,53.5,40.0,40,False
57800,22/07/2022,19765,35962,Shoes,QWSWG,1.0,53.8,33.4,35,False
57801,18/12/2022,7360,62319,Crop Top,F2HBX,1.0,69.3,59.0,27,False
57802,18/12/2022,22052,62320,Blazer,PO1N6,1.0,78.6,48.2,54,False
57803,22/07/2022,20898,35963,Crop Top,NRIGH,1.0,99.3,80.1,51,False
57804,18/12/2022,16992,62321,Hoodie,XQBTK,1.0,24.3,16.2,23,False
57805,18/12/2022,16757,62323,Jeans,XJLWY,1.0,62.4,38.1,27,False
57806,18/12/2022,16112,62324,Cargo pants,6RXA9,1.0,56.2,37.3,47,False
57807,18/12/2022,16112,62324,Crop Top,S7QET,1.0,26.8,20.5,47,False
57808,18/12/2022,13714,62325,Dresses,KY05V,1.0,38.1,28.4,36,False
57809,18/12/2022,15861,62332,Trench coat,LI0IX,1.0,62.5,36.5,49,False
57810,18/12/2022,15861,62332,Shorts,4X8P4,1.0,51.9,39.2,49,False
57811,18/12/2022,22542,62333,Cargo pants,6RXA9,1.0,56.2,37.3,48,False
57812,18/12/2022,21056,62334,Cargo pants,DMJ70,1.0,60.0,44.5,58,False
57813,18/12/2022,21056,62334,T-shirt,UNJKW,1.0,21.1,14.7,58,False
57814,18/12/2022,21056,62334,Hoodie,KS95Q,1.0,87.5,56.4,58,False
57815,18/12/2022,22046,62336,Hoodie,4Z2VP,1.0,106.1,70.3,40,False
57816,18/12/2022,21603,62338,Dress shirt,6LB6U,3.0,214.3,58.9,60,False
57817,18/12/2022,20220,62339,Skirt,IDRD6,1.0,87.3,63.8,50,False
57818,18/12/2022,16758,62341,Crop Top,LRWG4,1.0,175.7,136.7,47,False
57819,18/12/2022,14061,62342,Trench coat,A9P11,1.0,69.2,38.4,37,False
57820,18/12/2022,19560,62345,T-shirt,ZDSYK,1.0,21.7,15.6,31,False
57821,18/12/2022,19560,62345,Jeans,XJLWY,1.0,62.5,38.2,31,False
57822,18/12/2022,12888,62347,Skirt,CZUZX,1.0,65.4,46.0,32,False
57823,18/12/2022,12888,62347,Skirt,6R0Z5,1.0,61.2,47.2,32,False
57824,18/12/2022,11347,62349,T-shirt,85WDI,2.0,23.9,7.7,49,False
57825,18/12/2022,19358,62350,T-shirt,JJLXQ,1.0,57.3,36.8,44,False
57826,18/12/2022,16304,62353,Skirt,549KK,1.0,56.6,41.7,45,False
57827,18/12/2022,16598,62356,Jeans,NEYQ4,1.0,38.2,24.6,49,False
57828,18/12/2022,16598,62356,Hoodie,DLFQW,1.0,49.8,32.7,49,False
57829,18/12/2022,8819,62358,Skirt,D2YKO,1.0,59.3,40.2,57,False
